target;description
1;"L&#8217;upskilling/reskilling des collaborateurs correspond au fait d&#8217;acquérir de nouvelles compétences dans le cadre de son métier actuel ou d&#8217;en apprendre de nouvelles en vue d&#8217;une nouvelle fonction. Les processus d&#8217;upskilling et reskilling permettent donc aux organisations de répondre à un certain nombre d&#8217;enjeux critiques en lien avec le recrutement, l&#8217;onboarding, la marque employeur, la productivité, la mobilité interne, etc&#8230; Mettre en place &#8230;<div class=""feedflare"">
<a href=""http://feeds.feedburner.com/~ff/lejournaldesrh?a=MIg5jzBMbxU:cbshfHzweEE:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/lejournaldesrh?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.feedburner.com/~ff/lejournaldesrh?a=MIg5jzBMbxU:cbshfHzweEE:F7zBnMyn0Lo""><img src=""http://feeds.feedburner.com/~ff/lejournaldesrh?i=MIg5jzBMbxU:cbshfHzweEE:F7zBnMyn0Lo"" border=""0""></img></a> <a href=""http://feeds.feedburner.com/~ff/lejournaldesrh?a=MIg5jzBMbxU:cbshfHzweEE:qj6IDK7rITs""><img src=""http://feeds.feedburner.com/~ff/lejournaldesrh?d=qj6IDK7rITs"" border=""0""></img></a>
</div>"
0;"Après une forte vague de concentration, les acteurs du logiciel de gestion du personnel et de la paie pensaient avoir consolidé le marché de façon pérenne. C&#8217;était sans compter une accélération de la digitalisation et une forte transformation des organisations auxquelles la pandémie a ajouté un coup de fouet. De nombreuses startups aux Etats Unis, &#8230;<div class=""feedflare"">
<a href=""http://feeds.feedburner.com/~ff/lejournaldesrh?a=fnRqnpCOKe8:cJ2Y2cyBgJU:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/lejournaldesrh?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.feedburner.com/~ff/lejournaldesrh?a=fnRqnpCOKe8:cJ2Y2cyBgJU:F7zBnMyn0Lo""><img src=""http://feeds.feedburner.com/~ff/lejournaldesrh?i=fnRqnpCOKe8:cJ2Y2cyBgJU:F7zBnMyn0Lo"" border=""0""></img></a> <a href=""http://feeds.feedburner.com/~ff/lejournaldesrh?a=fnRqnpCOKe8:cJ2Y2cyBgJU:qj6IDK7rITs""><img src=""http://feeds.feedburner.com/~ff/lejournaldesrh?d=qj6IDK7rITs"" border=""0""></img></a>
</div>"
0;"Malgré un écosystème dynamique et de nombreuses créations d'emplois, les startups françaises sont confrontées à de grosses difficultés de recrutement.<div class=""feedflare"">
<a href=""http://feeds.feedburner.com/~ff/lejournaldesrh?a=91SVFYvLbjY:TKaSdFaTRt0:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/lejournaldesrh?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.feedburner.com/~ff/lejournaldesrh?a=91SVFYvLbjY:TKaSdFaTRt0:F7zBnMyn0Lo""><img src=""http://feeds.feedburner.com/~ff/lejournaldesrh?i=91SVFYvLbjY:TKaSdFaTRt0:F7zBnMyn0Lo"" border=""0""></img></a> <a href=""http://feeds.feedburner.com/~ff/lejournaldesrh?a=91SVFYvLbjY:TKaSdFaTRt0:qj6IDK7rITs""><img src=""http://feeds.feedburner.com/~ff/lejournaldesrh?d=qj6IDK7rITs"" border=""0""></img></a>
</div>"
0;"Cette semaine, l’Indeed Jobs Tour, une série d’événements de recrutement 100% en ligne pour fluidifier le marché de l’emploi à l’échelon local, fait étape en Ile-de-France.<div class=""feedflare"">
<a href=""http://feeds.feedburner.com/~ff/lejournaldesrh?a=5Xwp6n5O3cg:7MacvW5pnNY:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/lejournaldesrh?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.feedburner.com/~ff/lejournaldesrh?a=5Xwp6n5O3cg:7MacvW5pnNY:F7zBnMyn0Lo""><img src=""http://feeds.feedburner.com/~ff/lejournaldesrh?i=5Xwp6n5O3cg:7MacvW5pnNY:F7zBnMyn0Lo"" border=""0""></img></a> <a href=""http://feeds.feedburner.com/~ff/lejournaldesrh?a=5Xwp6n5O3cg:7MacvW5pnNY:qj6IDK7rITs""><img src=""http://feeds.feedburner.com/~ff/lejournaldesrh?d=qj6IDK7rITs"" border=""0""></img></a>
</div>"
1;"IBM a récemment produit une étude sur la transformation de la fonction RH et comment l’accélérer, en collaboration avec la Josh Bersin Academy.<div class=""feedflare"">
<a href=""http://feeds.feedburner.com/~ff/lejournaldesrh?a=tCK_fGB52N0:Eyv8vAahrzI:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/lejournaldesrh?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.feedburner.com/~ff/lejournaldesrh?a=tCK_fGB52N0:Eyv8vAahrzI:F7zBnMyn0Lo""><img src=""http://feeds.feedburner.com/~ff/lejournaldesrh?i=tCK_fGB52N0:Eyv8vAahrzI:F7zBnMyn0Lo"" border=""0""></img></a> <a href=""http://feeds.feedburner.com/~ff/lejournaldesrh?a=tCK_fGB52N0:Eyv8vAahrzI:qj6IDK7rITs""><img src=""http://feeds.feedburner.com/~ff/lejournaldesrh?d=qj6IDK7rITs"" border=""0""></img></a>
</div>"
1;"Les processus d'upskilling et reskilling permettent aux organisations de répondre à un certain nombre d'enjeux critiques en lien avec le recrutement, l'onboarding, la marque employeur, la productivité ou encore la mobilité interne.<div class=""feedflare"">
<a href=""http://feeds.feedburner.com/~ff/lejournaldesrh?a=PpJ08MxDmGk:FUTTkzRijPs:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/lejournaldesrh?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.feedburner.com/~ff/lejournaldesrh?a=PpJ08MxDmGk:FUTTkzRijPs:F7zBnMyn0Lo""><img src=""http://feeds.feedburner.com/~ff/lejournaldesrh?i=PpJ08MxDmGk:FUTTkzRijPs:F7zBnMyn0Lo"" border=""0""></img></a> <a href=""http://feeds.feedburner.com/~ff/lejournaldesrh?a=PpJ08MxDmGk:FUTTkzRijPs:qj6IDK7rITs""><img src=""http://feeds.feedburner.com/~ff/lejournaldesrh?d=qj6IDK7rITs"" border=""0""></img></a>
</div>"
0;"Avekapeti se décrit comme une cantine 2.0, qui permet aux entreprises comme aux particuliers de commander leurs repas pour la semaine.<div class=""feedflare"">
<a href=""http://feeds.feedburner.com/~ff/lejournaldesrh?a=3Obx0dvg_tU:2bzOYxBKQRM:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/lejournaldesrh?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.feedburner.com/~ff/lejournaldesrh?a=3Obx0dvg_tU:2bzOYxBKQRM:F7zBnMyn0Lo""><img src=""http://feeds.feedburner.com/~ff/lejournaldesrh?i=3Obx0dvg_tU:2bzOYxBKQRM:F7zBnMyn0Lo"" border=""0""></img></a> <a href=""http://feeds.feedburner.com/~ff/lejournaldesrh?a=3Obx0dvg_tU:2bzOYxBKQRM:qj6IDK7rITs""><img src=""http://feeds.feedburner.com/~ff/lejournaldesrh?d=qj6IDK7rITs"" border=""0""></img></a>
</div>"
0;"Dans un contexte où le recrutement notamment sur les profils digitaux bat son plein, les prises de paroles qui captent l&#8217;attention des candidats potentiels sont difficiles à créer. Nous vous proposons un nouveau dispositif, calqué sur le concept du Live Video Shopping où les entreprises se présentent et répondent à nos questions en direct. Le &#8230;<div class=""feedflare"">
<a href=""http://feeds.feedburner.com/~ff/lejournaldesrh?a=9ZZt453LZLk:YMo0Cu5LvrU:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/lejournaldesrh?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.feedburner.com/~ff/lejournaldesrh?a=9ZZt453LZLk:YMo0Cu5LvrU:F7zBnMyn0Lo""><img src=""http://feeds.feedburner.com/~ff/lejournaldesrh?i=9ZZt453LZLk:YMo0Cu5LvrU:F7zBnMyn0Lo"" border=""0""></img></a> <a href=""http://feeds.feedburner.com/~ff/lejournaldesrh?a=9ZZt453LZLk:YMo0Cu5LvrU:qj6IDK7rITs""><img src=""http://feeds.feedburner.com/~ff/lejournaldesrh?d=qj6IDK7rITs"" border=""0""></img></a>
</div>"
0;"HR Acuity développe une solution logicielle destinée à améliorer les relations avec les employés, afin d'assurer la cohérence et d'améliorer les résultats.<div class=""feedflare"">
<a href=""http://feeds.feedburner.com/~ff/lejournaldesrh?a=dFPLvY87Y7c:H3ZwvVPkL48:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/lejournaldesrh?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.feedburner.com/~ff/lejournaldesrh?a=dFPLvY87Y7c:H3ZwvVPkL48:F7zBnMyn0Lo""><img src=""http://feeds.feedburner.com/~ff/lejournaldesrh?i=dFPLvY87Y7c:H3ZwvVPkL48:F7zBnMyn0Lo"" border=""0""></img></a> <a href=""http://feeds.feedburner.com/~ff/lejournaldesrh?a=dFPLvY87Y7c:H3ZwvVPkL48:qj6IDK7rITs""><img src=""http://feeds.feedburner.com/~ff/lejournaldesrh?d=qj6IDK7rITs"" border=""0""></img></a>
</div>"
0;"Les déboires financiers de WeWork et son entrée en Bourse avortée ont défrayé la chronique en 2019. Deux ans plus tard, le géant américain des bureaux partagés, qui a cherché à se renouveler à la faveur de la pandémie, revient à Wall Street. La fusion de WeWork avec BowX, véhicule (ou SPAC) déjà coté à &#8230;<div class=""feedflare"">
<a href=""http://feeds.feedburner.com/~ff/lejournaldesrh?a=eMmRmDroxxc:EGCH94ADN9c:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/lejournaldesrh?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.feedburner.com/~ff/lejournaldesrh?a=eMmRmDroxxc:EGCH94ADN9c:F7zBnMyn0Lo""><img src=""http://feeds.feedburner.com/~ff/lejournaldesrh?i=eMmRmDroxxc:EGCH94ADN9c:F7zBnMyn0Lo"" border=""0""></img></a> <a href=""http://feeds.feedburner.com/~ff/lejournaldesrh?a=eMmRmDroxxc:EGCH94ADN9c:qj6IDK7rITs""><img src=""http://feeds.feedburner.com/~ff/lejournaldesrh?d=qj6IDK7rITs"" border=""0""></img></a>
</div>"
0;"Alors que la pénurie de talents au sein des entreprises se fait plus importante depuis la reprise post-Covid, la startup française Next Station, spécialisée dans le recrutement à l’étranger, lève 1,5 million d&#8217;euros auprès de Cameleon Invest, Cabiedes &#38; Partners et BPI Innovation, avec la participation de son co-fondateur Denis Fayolle, fondateur de LaFourchette et &#8230;<div class=""feedflare"">
<a href=""http://feeds.feedburner.com/~ff/lejournaldesrh?a=IkBBiR5N91U:b4EqjkbXOZ4:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/lejournaldesrh?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.feedburner.com/~ff/lejournaldesrh?a=IkBBiR5N91U:b4EqjkbXOZ4:F7zBnMyn0Lo""><img src=""http://feeds.feedburner.com/~ff/lejournaldesrh?i=IkBBiR5N91U:b4EqjkbXOZ4:F7zBnMyn0Lo"" border=""0""></img></a> <a href=""http://feeds.feedburner.com/~ff/lejournaldesrh?a=IkBBiR5N91U:b4EqjkbXOZ4:qj6IDK7rITs""><img src=""http://feeds.feedburner.com/~ff/lejournaldesrh?d=qj6IDK7rITs"" border=""0""></img></a>
</div>"
0;"En 2019 déjà, 50% des employeurs en France déclaraient subir une pénurie de talents, selon le baromètre « Data Emploi Territoires » réalisé par Adecco. Alors que la pénurie de talents au sein des entreprises se fait plus importante depuis la reprise post-Covid, la startup française CleverConnect, qui tente d&#8217;optimiser le processus de recrutement, lève &#8230;<div class=""feedflare"">
<a href=""http://feeds.feedburner.com/~ff/lejournaldesrh?a=KvXrQySUjCw:1gvaU3847bs:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/lejournaldesrh?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.feedburner.com/~ff/lejournaldesrh?a=KvXrQySUjCw:1gvaU3847bs:F7zBnMyn0Lo""><img src=""http://feeds.feedburner.com/~ff/lejournaldesrh?i=KvXrQySUjCw:1gvaU3847bs:F7zBnMyn0Lo"" border=""0""></img></a> <a href=""http://feeds.feedburner.com/~ff/lejournaldesrh?a=KvXrQySUjCw:1gvaU3847bs:qj6IDK7rITs""><img src=""http://feeds.feedburner.com/~ff/lejournaldesrh?d=qj6IDK7rITs"" border=""0""></img></a>
</div>"
0;"Six mois seulement après avoir levé 132 millions d’euros auprès du CEO d’Uber, la startup californienne Deel lève 425 millions de dollars en série D auprès de Coatue, avec la participation notamment d&#8217;Altimeter Capital, Andreessen Horowitz, YC Continuity Fund, Spark Capital, Greenbay Ventures ou encore Neo. Co-fondée par un Français, la startup basée à San &#8230;<div class=""feedflare"">
<a href=""http://feeds.feedburner.com/~ff/lejournaldesrh?a=1a4PHWERCnU:zxUTQ2iDTgk:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/lejournaldesrh?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.feedburner.com/~ff/lejournaldesrh?a=1a4PHWERCnU:zxUTQ2iDTgk:F7zBnMyn0Lo""><img src=""http://feeds.feedburner.com/~ff/lejournaldesrh?i=1a4PHWERCnU:zxUTQ2iDTgk:F7zBnMyn0Lo"" border=""0""></img></a> <a href=""http://feeds.feedburner.com/~ff/lejournaldesrh?a=1a4PHWERCnU:zxUTQ2iDTgk:qj6IDK7rITs""><img src=""http://feeds.feedburner.com/~ff/lejournaldesrh?d=qj6IDK7rITs"" border=""0""></img></a>
</div>"
0;"Depuis la pandémie, les startups spécialisées dans le coaching digital prennent de plus en plus d&#8217;importance en Europe. Selon une étude menée par l’International Coaching Federation en 2020, on compte plus de 70 000 coachs professionnels dans le monde. Un marché en expansion constante sur lequel on retrouve la startup allemande CoachHub, qui a levé &#8230;<div class=""feedflare"">
<a href=""http://feeds.feedburner.com/~ff/lejournaldesrh?a=WoWOeyymlOI:BliPBauhz08:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/lejournaldesrh?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.feedburner.com/~ff/lejournaldesrh?a=WoWOeyymlOI:BliPBauhz08:F7zBnMyn0Lo""><img src=""http://feeds.feedburner.com/~ff/lejournaldesrh?i=WoWOeyymlOI:BliPBauhz08:F7zBnMyn0Lo"" border=""0""></img></a> <a href=""http://feeds.feedburner.com/~ff/lejournaldesrh?a=WoWOeyymlOI:BliPBauhz08:qj6IDK7rITs""><img src=""http://feeds.feedburner.com/~ff/lejournaldesrh?d=qj6IDK7rITs"" border=""0""></img></a>
</div>"
0;"Swile (ex-Lunchr) poursuit son ambition de devenir un acteur international des titres-restaurants dématérialisés grâce à un nouveau tour de table de 200 millions de dollars en série D, portant sa valorisation à plus d’un milliard de dollars. L’opération a été menée par SoftBank, avec la participation des investisseurs historiques Eurazeo, Index Ventures, Bpifrance et Headline. &#8230;<div class=""feedflare"">
<a href=""http://feeds.feedburner.com/~ff/lejournaldesrh?a=t1jdQMzokSo:Oi9ZAgkA9TQ:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/lejournaldesrh?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.feedburner.com/~ff/lejournaldesrh?a=t1jdQMzokSo:Oi9ZAgkA9TQ:F7zBnMyn0Lo""><img src=""http://feeds.feedburner.com/~ff/lejournaldesrh?i=t1jdQMzokSo:Oi9ZAgkA9TQ:F7zBnMyn0Lo"" border=""0""></img></a> <a href=""http://feeds.feedburner.com/~ff/lejournaldesrh?a=t1jdQMzokSo:Oi9ZAgkA9TQ:qj6IDK7rITs""><img src=""http://feeds.feedburner.com/~ff/lejournaldesrh?d=qj6IDK7rITs"" border=""0""></img></a>
</div>"
0;"Découvrez l’ensemble de vos interrogations et les conseils Digiposte pour optimiser l’adhésion de vos collaborateurs.<div class=""feedflare"">
<a href=""http://feeds.feedburner.com/~ff/lejournaldesrh?a=W-bzdxrm0c8:zTMm6kjlr5k:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/lejournaldesrh?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.feedburner.com/~ff/lejournaldesrh?a=W-bzdxrm0c8:zTMm6kjlr5k:F7zBnMyn0Lo""><img src=""http://feeds.feedburner.com/~ff/lejournaldesrh?i=W-bzdxrm0c8:zTMm6kjlr5k:F7zBnMyn0Lo"" border=""0""></img></a> <a href=""http://feeds.feedburner.com/~ff/lejournaldesrh?a=W-bzdxrm0c8:zTMm6kjlr5k:qj6IDK7rITs""><img src=""http://feeds.feedburner.com/~ff/lejournaldesrh?d=qj6IDK7rITs"" border=""0""></img></a>
</div>"
0;"Ces derniers mois de crise sanitaire poussent à une remise en question sur les enjeux à venir, notamment autour des changements climatiques ou du lien social.<div class=""feedflare"">
<a href=""http://feeds.feedburner.com/~ff/lejournaldesrh?a=JIM05pCCUqU:lRKvgIXkuP4:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/lejournaldesrh?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.feedburner.com/~ff/lejournaldesrh?a=JIM05pCCUqU:lRKvgIXkuP4:F7zBnMyn0Lo""><img src=""http://feeds.feedburner.com/~ff/lejournaldesrh?i=JIM05pCCUqU:lRKvgIXkuP4:F7zBnMyn0Lo"" border=""0""></img></a> <a href=""http://feeds.feedburner.com/~ff/lejournaldesrh?a=JIM05pCCUqU:lRKvgIXkuP4:qj6IDK7rITs""><img src=""http://feeds.feedburner.com/~ff/lejournaldesrh?d=qj6IDK7rITs"" border=""0""></img></a>
</div>"
0;"Besoins en recrutement à le suite des nombreuses levées de fonds réalisées par la FrenchTech, poursuite de l’accélération de la transformation des entreprises&#8230;: les métiers du digital se portent particulièrement bien. «Il y a vraiment une grosse tension, le Covid a été un accélérateur du digital. Par exemple, chez Altaïde, nous sommes sur une année &#8230;<div class=""feedflare"">
<a href=""http://feeds.feedburner.com/~ff/lejournaldesrh?a=5W7Db_KiuHU:z5nT0YMH6X8:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/lejournaldesrh?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.feedburner.com/~ff/lejournaldesrh?a=5W7Db_KiuHU:z5nT0YMH6X8:F7zBnMyn0Lo""><img src=""http://feeds.feedburner.com/~ff/lejournaldesrh?i=5W7Db_KiuHU:z5nT0YMH6X8:F7zBnMyn0Lo"" border=""0""></img></a> <a href=""http://feeds.feedburner.com/~ff/lejournaldesrh?a=5W7Db_KiuHU:z5nT0YMH6X8:qj6IDK7rITs""><img src=""http://feeds.feedburner.com/~ff/lejournaldesrh?d=qj6IDK7rITs"" border=""0""></img></a>
</div>"
